Ml_num,Ml_num,predict,actual,diff,diff_perc
N7404430,N7404430,891326.7,971000,-79673.3125,0.0821
E7406118,E7406118,759405.75,925000,-165594.25,0.179
N7386540,N7386540,1045504.7,1285000,-239495.3125,0.1864
N7385428,N7385428,616640.2,605000,11640.1875,0.0192
N7381346,N7381346,1362297.0,1350000,12297.0,0.0091
N7337364,N7337364,1373965.6,1380000,-6034.375,0.0044
E7396604,E7396604,1319128.5,1305000,14128.5,0.0108
N7317406,N7317406,1186229.2,1175000,11229.25,0.0096
E7405506,E7405506,1068401.8,1175000,-106598.25,0.0907
E7401698,E7401698,975393.2,1075000,-99606.8125,0.0927
E7399802,E7399802,799020.75,801000,-1979.25,0.0025
E7399474,E7399474,845402.8,849900,-4497.1875,0.0053
W7346214,W7346214,913574.06,875000,38574.0625,0.0441
W7314808,W7314808,930290.5,905000,25290.5,0.0279
S6770390,S6770390,572558.94,545000,27558.9375,0.0506
W7353018,W7353018,925775.7,942500,-16724.3125,0.0177
W7363092,W7363092,1206800.1,1205000,1800.125,0.0015
E7306810,E7306810,673656.56,660000,13656.5625,0.0207
W7274762,W7274762,1149369.6,1150000,-630.375,0.0005
N7358824,N7358824,975715.5,920000,55715.5,0.0606
W7274802,W7274802,1149331.2,1150000,-668.75,0.0006
W7274824,W7274824,1149331.2,1150000,-668.75,0.0006
N7399550,N7399550,690930.06,680000,10930.0625,0.0161
N7346392,N7346392,976473.56,995000,-18526.4375,0.0186
W7400606,W7400606,1176259.9,1272000,-95740.125,0.0753
W7314480,W7314480,2135195.5,2000000,135195.5,0.0676
N7368000,N7368000,1668266.9,1678000,-9733.125,0.0058
N7337546,N7337546,2450706.8,2395000,55706.75,0.0233
W7403682,W7403682,2532587.2,2440000,92587.25,0.0379
W7400726,W7400726,1391602.5,1416000,-24397.5,0.0172
W7392538,W7392538,601614.7,667000,-65385.3125,0.098
N8008394,N8008394,882791.0,1150000,-267209.0,0.2324
E7397748,E7397748,952101.8,945000,7101.8125,0.0075
E7384602,E7384602,1129231.5,999999,129232.5,0.1292
E7216554,E7216554,1140084.8,1174900,-34815.25,0.0296
W7399912,W7399912,1475351.6,1485000,-9648.375,0.0065
W7399758,W7399758,1034175.2,1200000,-165824.8125,0.1382
W7391048,W7391048,3933008.5,3750000,183008.5,0.0488
W7378080,W7378080,1259016.5,1270000,-10983.5,0.0086
W7374794,W7374794,1430942.9,1425000,5942.875,0.0042
E7398750,E7398750,962398.2,970000,-7601.8125,0.0078
N7322944,N7322944,1359212.5,1375000,-15787.5,0.0115
E7392862,E7392862,760003.7,760000,3.6875,0.0
S7307498,S7307498,681610.25,690000,-8389.75,0.0122
N7400356,N7400356,1818437.0,2270000,-451563.0,0.1989
N7399840,N7399840,1113250.4,1120000,-6749.625,0.006
N7388046,N7388046,1038953.8,1025000,13953.8125,0.0136
N7365014,N7365014,2109277.2,1995000,114277.25,0.0573
N7056366,N7056366,684804.4,630000,54804.375,0.087
E7394466,E7394466,920224.7,900000,20224.6875,0.0225
E7394280,E7394280,851107.5,850000,1107.5,0.0013
E7392138,E7392138,799371.7,820000,-20628.3125,0.0252
E7303780,E7303780,772266.75,743500,28766.75,0.0387
E7267752,E7267752,984441.5,987500,-3058.5,0.0031
E7059166,E7059166,1830837.2,1780000,50837.25,0.0286
W7387094,W7387094,1000203.94,1130000,-129796.0625,0.1149
N7309212,N7309212,1132230.9,1152888,-20657.125,0.0179
E7378342,E7378342,555667.3,510000,45667.3125,0.0895
E7371032,E7371032,911908.44,919000,-7091.5625,0.0077
E7243660,E7243660,1461365.1,1410000,51365.125,0.0364
W7367328,W7367328,1329619.5,1303500,26119.5,0.02
W7257630,W7257630,1284985.1,1200000,84985.125,0.0708
S7323700,S7323700,750306.44,735000,15306.4375,0.0208
N7401694,N7401694,892140.56,895000,-2859.4375,0.0032
N7051060,N7051060,1888378.2,1850000,38378.25,0.0207
W7404346,W7404346,996754.25,970000,26754.25,0.0276
E7383738,E7383738,993772.44,970000,23772.4375,0.0245
S7234870,S7234870,1303671.6,1250000,53671.625,0.0429
C7306572,C7306572,1293091.6,1030000,263091.625,0.2554
S7392712,S7392712,1103933.1,1002500,101433.125,0.1012
N7398806,N7398806,1431270.9,1435000,-3729.125,0.0026
W7215602,W7215602,1011713.0,1022000,-10287.0,0.0101
E7382308,E7382308,893017.94,995000,-101982.0625,0.1025
E7363644,E7363644,1281950.2,1230000,51950.25,0.0422
E7336422,E7336422,325656.06,310000,15656.0625,0.0505
C7397228,C7397228,989970.06,1096000,-106029.9375,0.0967
C7395444,C7395444,998205.9,1235500,-237294.125,0.1921
C7383824,C7383824,2151835.8,2100000,51835.75,0.0247
E7336382,E7336382,1173414.1,1175000,-1585.875,0.0013
E7316752,E7316752,655995.06,610000,45995.0625,0.0754
W7393510,W7393510,994413.44,1180000,-185586.5625,0.1573
W7341864,W7341864,965396.44,985000,-19603.5625,0.0199
C7296554,C7296554,1943969.0,1925000,18969.0,0.0099
W7361790,W7361790,1072096.2,1070000,2096.25,0.002
W7391222,W7391222,859533.3,830125,29408.3125,0.0354
W7326374,W7326374,871798.44,835000,36798.4375,0.0441
W7365908,W7365908,1133962.9,1103000,30962.875,0.0281
W7374518,W7374518,1503621.6,1601000,-97378.375,0.0608
W7388440,W7388440,845428.56,850000,-4571.4375,0.0054
W7390918,W7390918,1313796.8,1310000,3796.75,0.0029
C7402020,C7402020,2493173.0,2438000,55173.0,0.0226
S7330086,S7330086,1148876.6,1080000,68876.625,0.0638
S7366904,S7366904,419432.72,400000,19432.71875,0.0486
W7240866,W7240866,961044.25,945000,16044.25,0.017
E7374880,E7374880,783265.7,805000,-21734.3125,0.027
W7390420,W7390420,1143810.4,1130000,13810.375,0.0122
W7398980,W7398980,889314.9,900000,-10685.125,0.0119
X7280886,X7280886,642300.2,660000,-17699.8125,0.0268
W7273846,W7273846,1436417.2,1410000,26417.25,0.0187
C7200532,C7200532,2438112.2,2000000,438112.25,0.2191
C7346108,C7346108,1337688.8,1300000,37688.75,0.029
E7398698,E7398698,599915.56,620000,-20084.4375,0.0324
W7056464,W7056464,854829.0,885000,-30171.0,0.0341
W7257290,W7257290,884039.94,835000,49039.9375,0.0587
W7384428,W7384428,877312.25,855000,22312.25,0.0261
W7385368,W7385368,1236365.8,1238000,-1634.25,0.0013
W7388372,W7388372,699660.6,752000,-52339.375,0.0696
N7401906,N7401906,859730.2,859000,730.1875,0.0009
W7384286,W7384286,839839.0,850000,-10161.0,0.012
W7384226,W7384226,749207.94,720000,29207.9375,0.0406
W7379904,W7379904,826589.8,823000,3589.8125,0.0044
W7377082,W7377082,1130701.1,1100900,29801.125,0.0271
W7375208,W7375208,1222412.5,1110000,112412.5,0.1013
W7360964,W7360964,1336010.8,1307000,29010.75,0.0222
W7341812,W7341812,1071228.2,1051000,20228.25,0.0192
W7316754,W7316754,2050701.2,1900000,150701.25,0.0793
W7296254,W7296254,829124.4,810000,19124.375,0.0236
W7283200,W7283200,1283674.4,1280000,3674.375,0.0029
W7237584,W7237584,910660.9,897000,13660.875,0.0152
S7037810,S7037810,591279.9,595000,-3720.125,0.0063
E7377322,E7377322,1199269.1,1085000,114269.125,0.1053
C7386262,C7386262,1873449.6,1890000,-16550.375,0.0088
E7385404,E7385404,982699.3,1031000,-48300.6875,0.0468
N7258122,N7258122,1263308.6,1250000,13308.625,0.0106
W7036830,W7036830,1212822.0,1149000,63822.0,0.0555
W7246386,W7246386,1707791.5,1675000,32791.5,0.0196
N7321448,N7321448,2073882.0,2110000,-36118.0,0.0171
N7398948,N7398948,1059454.4,1035000,24454.375,0.0236
S7372852,S7372852,703244.8,670000,33244.8125,0.0496
W7251712,W7251712,788899.8,750000,38899.8125,0.0519
W7251526,W7251526,1797887.4,1475000,322887.375,0.2189
E7338178,E7338178,1483688.2,1572929,-89240.75,0.0567
C7367254,C7367254,5414347.0,4800000,614347.0,0.128
N7057144,N7057144,2041051.5,1935000,106051.5,0.0548
E7384142,E7384142,804204.44,800000,4204.4375,0.0053
W7399592,W7399592,3622825.0,3600000,22825.0,0.0063
W7387188,W7387188,1073789.2,1065000,8789.25,0.0083
W7238676,W7238676,1141244.2,1075000,66244.25,0.0616
N7327078,N7327078,1553619.0,1550000,3619.0,0.0023
W7052150,W7052150,2433221.0,2375000,58221.0,0.0245
N7401286,N7401286,1476975.6,1455000,21975.625,0.0151
E7286906,E7286906,1053515.6,1050000,3515.625,0.0033
E7275640,E7275640,1000091.56,980000,20091.5625,0.0205
E7018170,E7018170,1413194.8,1400000,13194.75,0.0094
W7390424,W7390424,972944.1,997000,-24055.875,0.0241
W7386286,W7386286,1058773.5,1042000,16773.5,0.0161
W7358244,W7358244,1296158.1,1275000,21158.125,0.0166
W7301410,W7301410,1828446.5,1650000,178446.5,0.1081
W7264964,W7264964,1477920.4,1425000,52920.375,0.0371
N7398898,N7398898,1482297.4,1460000,22297.375,0.0153
N7387478,N7387478,1086935.6,1180000,-93064.375,0.0789
N7399050,N7399050,746087.06,776000,-29912.9375,0.0385
S7387272,S7387272,674495.94,670000,4495.9375,0.0067
N7398232,N7398232,1170304.2,1328000,-157695.75,0.1187
W7388304,W7388304,942767.2,1032000,-89232.8125,0.0865
W7386132,W7386132,1058373.1,1080000,-21626.875,0.02
W7332032,W7332032,1274287.9,1275000,-712.125,0.0006
W7038964,W7038964,691679.44,638000,53679.4375,0.0841
S7362164,S7362164,1051808.8,1075000,-23191.25,0.0216
S7351908,S7351908,632615.94,625000,7615.9375,0.0122
S7324356,S7324356,2318602.0,2300000,18602.0,0.0081
S7260738,S7260738,547235.94,525000,22235.9375,0.0424
S7247144,S7247144,864396.44,858000,6396.4375,0.0075
N7375760,N7375760,1169036.8,1180000,-10963.25,0.0093
N7373302,N7373302,1375255.9,1378000,-2744.125,0.002
N7365308,N7365308,785019.3,790000,-4980.6875,0.0063
N7330430,N7330430,1045647.8,1100000,-54352.1875,0.0494
N7252210,N7252210,837057.75,835000,2057.75,0.0025
N7214756,N7214756,1210400.6,1175000,35400.625,0.0301
N7055870,N7055870,1673944.6,1530000,143944.625,0.0941
E7397478,E7397478,1169567.6,1229000,-59432.375,0.0484
E7385042,E7385042,845764.25,862000,-16235.75,0.0188
E7384246,E7384246,788684.2,782000,6684.1875,0.0085
E7344428,E7344428,694502.75,699900,-5397.25,0.0077
E7294966,E7294966,969508.8,915000,54508.8125,0.0596
W7344334,W7344334,1417281.0,1360000,57281.0,0.0421
W7285444,W7285444,1690961.9,1651000,39961.875,0.0242
W7306768,W7306768,915466.6,892500,22966.625,0.0257
N7403088,N7403088,1232862.4,1185000,47862.375,0.0404
N7400040,N7400040,884831.06,894000,-9168.9375,0.0103
N7394708,N7394708,1367435.1,1358000,9435.125,0.0069
N7393210,N7393210,1791541.0,1765000,26541.0,0.015
W7387344,W7387344,1142644.1,1120000,22644.125,0.0202
N7346310,N7346310,760987.94,752000,8987.9375,0.012
W7390410,W7390410,1745766.1,1690000,55766.125,0.033
N7055138,N7055138,3519286.8,3168000,351286.75,0.1109
W7394118,W7394118,1083010.1,1115000,-31989.875,0.0287
N7387882,N7387882,784689.5,760000,24689.5,0.0325
N7386284,N7386284,3055601.5,3110000,-54398.5,0.0175
N7386172,N7386172,1828021.0,1855000,-26979.0,0.0145
N7386058,N7386058,1208004.2,1210000,-1995.75,0.0016
N7384396,N7384396,1122526.0,1055000,67526.0,0.064
N7380192,N7380192,1446788.6,1450000,-3211.375,0.0022
N7336682,N7336682,6846958.0,6500000,346958.0,0.0534
N7324464,N7324464,752844.4,737500,15344.375,0.0208
N7298452,N7298452,490592.38,500000,-9407.625,0.0188
N7232660,N7232660,1963766.6,1890000,73766.625,0.039
N7227992,N7227992,970337.44,980000,-9662.5625,0.0099
N7392298,N7392298,1184227.1,1140000,44227.125,0.0388
E7399944,E7399944,1251287.2,1200000,51287.25,0.0427
E7336600,E7336600,647068.0,640000,7068.0,0.011
E7399440,E7399440,1097587.0,1085000,12587.0,0.0116
C7403258,C7403258,1926730.1,2300000,-373269.875,0.1623
E7222010,E7222010,741527.0,754000,-12473.0,0.0165
E7242492,E7242492,851429.25,805000,46429.25,0.0577
E7299206,E7299206,1068712.5,1090000,-21287.5,0.0195
C7311580,C7311580,1743171.9,1718000,25171.875,0.0147
E7337658,E7337658,977583.3,915000,62583.3125,0.0684
E7379702,E7379702,1081865.8,1075000,6865.75,0.0064
E7398286,E7398286,1319792.0,1350000,-30208.0,0.0224
E7363110,E7363110,1320012.4,1295000,25012.375,0.0193
W7375042,W7375042,775315.25,780000,-4684.75,0.006
W7353518,W7353518,1351165.4,1330000,21165.375,0.0159
W7357676,W7357676,1049964.4,1050000,-35.625,0.0
W7362010,W7362010,847631.44,840000,7631.4375,0.0091
W7367524,W7367524,733319.6,725000,8319.625,0.0115
W7395198,W7395198,802146.0,865000,-62854.0,0.0727
W7383410,W7383410,1240954.0,1285000,-44046.0,0.0343
W7380092,W7380092,1111925.6,1100000,11925.625,0.0108
W7383746,W7383746,2252993.2,2185000,67993.25,0.0311
W7389030,W7389030,1481086.1,1430000,51086.125,0.0357
W7392420,W7392420,870931.1,940200,-69268.875,0.0737
W7321166,W7321166,1362407.0,1330000,32407.0,0.0244
W7393246,W7393246,799165.2,817000,-17834.8125,0.0218
W7325794,W7325794,927128.44,930000,-2871.5625,0.0031
W7259446,W7259446,980134.5,995000,-14865.5,0.0149
W7318700,W7318700,1362442.5,1365000,-2557.5,0.0019
W7315934,W7315934,671131.94,640000,31131.9375,0.0486
W7315060,W7315060,1387272.2,1391500,-4227.75,0.003
W7281396,W7281396,878566.8,875000,3566.8125,0.0041
W7277746,W7277746,1722438.4,1625000,97438.375,0.06
W7208026,W7208026,1125957.0,1117500,8457.0,0.0076
W6735212,W6735212,1033553.06,930000,103553.0625,0.1113
S7398732,S7398732,864630.7,925000,-60369.3125,0.0653
S7393370,S7393370,624242.56,615000,9242.5625,0.015
S7370246,S7370246,297994.44,300000,-2005.5625,0.0067
S7359466,S7359466,879818.1,827500,52318.125,0.0632
S7338848,S7338848,600946.56,585000,15946.5625,0.0273
C7316672,C7316672,1553774.8,1487000,66774.75,0.0449
W7397146,W7397146,1184599.9,1195000,-10400.125,0.0087
C7390870,C7390870,980969.1,1150000,-169030.875,0.147
E7286256,E7286256,1392321.2,1325000,67321.25,0.0508
E7381150,E7381150,1034652.56,1107000,-72347.4375,0.0654
N7396008,N7396008,767281.06,795000,-27718.9375,0.0349
W7274556,W7274556,970430.4,975000,-4569.625,0.0047
C6788814,C6788814,2934923.0,2801000,133923.0,0.0478
E7279950,E7279950,984098.56,965000,19098.5625,0.0198
W7401412,W7401412,1188251.9,1125000,63251.875,0.0562
W7351422,W7351422,1023620.3,1000000,23620.3125,0.0236
C7340484,C7340484,908170.7,894000,14170.6875,0.0159
W7359068,W7359068,1098126.5,1042500,55626.5,0.0534
N7375322,N7375322,1667278.9,1665000,2278.875,0.0014
W7392182,W7392182,1187669.2,1180000,7669.25,0.0065
W7387260,W7387260,1442235.0,1520000,-77765.0,0.0512
W7398926,W7398926,945730.3,960000,-14269.6875,0.0149
W7398878,W7398878,1231048.2,1245000,-13951.75,0.0112
W7309494,W7309494,1217201.1,1200000,17201.125,0.0143
E7362616,E7362616,928397.2,955000,-26602.8125,0.0279
W7393636,W7393636,1290305.1,1350000,-59694.875,0.0442
W7389882,W7389882,1187320.0,1252000,-64680.0,0.0517
W7388252,W7388252,946675.4,964000,-17324.625,0.018
W7385950,W7385950,982378.3,1040000,-57621.6875,0.0554
W7381548,W7381548,900483.2,941000,-40516.8125,0.0431
W7344598,W7344598,881456.0,895000,-13544.0,0.0151
W7297298,W7297298,965611.25,880000,85611.25,0.0973
S7390814,S7390814,325791.47,285000,40791.46875,0.1431
N7383368,N7383368,1273195.5,1380000,-106804.5,0.0774
E7392926,E7392926,882467.6,1000000,-117532.375,0.1175
E7391906,E7391906,905141.6,961000,-55858.375,0.0581
E7387322,E7387322,666058.25,780000,-113941.75,0.1461
N7399012,N7399012,1137877.0,1150000,-12123.0,0.0105
C7260740,C7260740,1179334.4,1152500,26834.375,0.0233
N7394068,N7394068,1780818.0,2310000,-529182.0,0.2291
W7339998,W7339998,646423.4,647000,-576.625,0.0009
W7315608,W7315608,2743601.5,2595000,148601.5,0.0573
W7268732,W7268732,1084306.2,1030000,54306.25,0.0527
W7048246,W7048246,988200.7,950000,38200.6875,0.0402
S7378768,S7378768,832019.75,808000,24019.75,0.0297
S7360564,S7360564,795078.2,775000,20078.1875,0.0259
S7340904,S7340904,1654599.0,1625000,29599.0,0.0182
S7230702,S7230702,630315.94,590000,40315.9375,0.0683
S6173420,S6173420,1074114.5,1000000,74114.5,0.0741
N7396170,N7396170,976439.2,990100,-13660.8125,0.0138
N7394084,N7394084,987203.44,1078888,-91684.5625,0.085
N7367488,N7367488,712857.4,710000,2857.375,0.004
E7390294,E7390294,745765.25,801000,-55234.75,0.069
E7390292,E7390292,849811.25,921500,-71688.75,0.0778
E7387774,E7387774,902174.4,1080000,-177825.625,0.1647
E7353730,E7353730,1810383.8,1740000,70383.75,0.0405
E7320738,E7320738,1101990.6,1150000,-48009.375,0.0417
E7289400,E7289400,1288381.0,1200000,88381.0,0.0737
C7383736,C7383736,1375768.4,1550000,-174231.625,0.1124
W7355632,W7355632,1151213.4,1080000,71213.375,0.0659
N7379552,N7379552,1441114.8,1398000,43114.75,0.0308
E7380346,E7380346,1071430.8,1080000,-8569.25,0.0079
E7352734,E7352734,853599.2,840000,13599.1875,0.0162
C7341004,C7341004,1516561.9,1515888,673.875,0.0004
W7395116,W7395116,1871020.6,1850000,21020.625,0.0114
W7383684,W7383684,948151.4,949900,-1748.625,0.0018
W7381624,W7381624,1291838.8,1265000,26838.75,0.0212
N7392518,N7392518,2453312.2,2350000,103312.25,0.044
W7319798,W7319798,949051.6,940000,9051.625,0.0096
N7371028,N7371028,1080889.9,1060000,20889.875,0.0197
W7370252,W7370252,1140355.6,1100000,40355.625,0.0367
E7383236,E7383236,893114.2,982000,-88885.8125,0.0905
N7386488,N7386488,1280950.8,1500000,-219049.25,0.146
W7380332,W7380332,3856408.2,3311000,545408.25,0.1647
N7384054,N7384054,1659176.6,1579500,79676.625,0.0504
N7383662,N7383662,889946.75,1070000,-180053.25,0.1683
N7381392,N7381392,1283489.1,1570000,-286510.875,0.1825
N7348510,N7348510,1267231.6,1350000,-82768.375,0.0613
N7346848,N7346848,1036124.3,1000000,36124.3125,0.0361
N7345420,N7345420,919177.0,910000,9177.0,0.0101
N7292694,N7292694,1094058.2,970000,124058.25,0.1279
N7261742,N7261742,1622012.2,1580000,42012.25,0.0266
E7398758,E7398758,770938.8,880000,-109061.1875,0.1239
E7397816,E7397816,822442.06,830000,-7557.9375,0.0091
E7391358,E7391358,805504.94,925000,-119495.0625,0.1292
N7381054,N7381054,1630418.2,1575000,55418.25,0.0352
E7361192,E7361192,792208.06,735000,57208.0625,0.0778
E7318748,E7318748,737615.25,710000,27615.25,0.0389
E7360270,E7360270,742031.8,751000,-8968.1875,0.0119
W7380752,W7380752,1462073.0,1437000,25073.0,0.0174
N7396298,N7396298,1171268.4,1170000,1268.375,0.0011
E7228448,E7228448,1139902.4,1110000,29902.375,0.0269
E7287214,E7287214,1135581.4,1090000,45581.375,0.0418
C7385820,C7385820,1255874.6,1238000,17874.625,0.0144
E7332528,E7332528,1054577.5,1075000,-20422.5,0.019
E7343422,E7343422,948121.1,886000,62121.125,0.0701
E7357292,E7357292,1173382.9,1105000,68382.875,0.0619
E7357684,E7357684,1043311.8,1040000,3311.8125,0.0032
W7385904,W7385904,1032151.2,1020000,12151.1875,0.0119
E7267390,E7267390,1191041.9,1135000,56041.875,0.0494
W7379900,W7379900,895883.0,945000,-49117.0,0.052
E7254326,E7254326,852591.44,878000,-25408.5625,0.0289
W7362918,W7362918,886135.56,892100,-5964.4375,0.0067
W7346168,W7346168,902627.0,930000,-27373.0,0.0294
W7343164,W7343164,989068.94,999900,-10831.0625,0.0108
N7396596,N7396596,1773801.1,1809000,-35198.875,0.0195
N7396550,N7396550,924292.06,930000,-5707.9375,0.0061
N7372120,N7372120,1528743.8,1465000,63743.75,0.0435
E7369356,E7369356,1074298.8,1150000,-75701.25,0.0658
W7389490,W7389490,989762.44,1006500,-16737.5625,0.0166
C7267310,C7267310,1468605.2,1420000,48605.25,0.0342
W7396388,W7396388,1543746.6,1520000,23746.625,0.0156
W7395938,W7395938,1229449.0,1200000,29449.0,0.0245
W7389832,W7389832,1270759.9,1278000,-7240.125,0.0057
W7381326,W7381326,1082507.8,1056000,26507.75,0.0251
W7380916,W7380916,988185.0,999900,-11715.0,0.0117
W7380082,W7380082,1854007.9,1815000,39007.875,0.0215
W7375438,W7375438,1436055.5,1421000,15055.5,0.0106
E7391764,E7391764,738954.56,760000,-21045.4375,0.0277
W7374044,W7374044,1462787.8,1462500,287.75,0.0002
E7391424,E7391424,1066061.8,1100000,-33938.25,0.0309
W7393848,W7393848,846261.7,855000,-8738.3125,0.0102
W7392022,W7392022,911756.0,902200,9556.0,0.0106
W7374924,W7374924,1315274.6,1270628,44646.625,0.0351
W7338818,W7338818,1210240.5,1170000,40240.5,0.0344
E7379998,E7379998,804802.1,999000,-194197.875,0.1944
W7285040,W7285040,721863.0,725000,-3137.0,0.0043
W6817068,W6817068,1545337.1,1520000,25337.125,0.0167
E7239704,E7239704,1190841.8,1180000,10841.75,0.0092
W6747260,W6747260,1417554.2,1285000,132554.25,0.1032
N7389184,N7389184,1657962.0,1620000,37962.0,0.0234
X7383888,X7383888,1651671.9,1500000,151671.875,0.1011
E7390096,E7390096,986954.0,999999,-13045.0,0.013
N7358512,N7358512,1146855.2,1126666,20189.25,0.0179
W7380476,W7380476,1484701.4,1470000,14701.375,0.01
N7335760,N7335760,1546957.9,1543000,3957.875,0.0026
N7010144,N7010144,1548002.6,1526000,22002.625,0.0144
W7399038,W7399038,1133064.1,1110000,23064.125,0.0208
S7336090,S7336090,784344.8,768000,16344.8125,0.0213
E7390408,E7390408,653926.25,662000,-8073.75,0.0122
E7382388,E7382388,801378.06,815000,-13621.9375,0.0167
E7276710,E7276710,877565.56,865000,12565.5625,0.0145
W7351758,W7351758,1083544.4,1100500,-16955.625,0.0154
W7386954,W7386954,1405209.1,1400000,5209.125,0.0037
W7378620,W7378620,872920.06,847000,25920.0625,0.0306
W7373964,W7373964,932829.5,920000,12829.5,0.0139
E7392718,E7392718,757570.8,885000,-127429.1875,0.144
W7328416,W7328416,1196683.6,1228000,-31316.375,0.0255
N7393042,N7393042,1950608.4,2000000,-49391.625,0.0247
W7394060,W7394060,1092127.4,1092000,127.375,0.0001
W7391432,W7391432,843438.56,856000,-12561.4375,0.0147
W7387238,W7387238,3440892.8,3430000,10892.75,0.0032
W7379748,W7379748,847156.9,817000,30156.875,0.0369
W7333832,W7333832,881722.9,866000,15722.875,0.0182
S7390228,S7390228,501295.22,619000,-117704.78125,0.1902
S7384250,S7384250,686890.4,650000,36890.375,0.0568
S7319600,S7319600,1401488.0,1350000,51488.0,0.0381
W7314550,W7314550,1470768.5,1340000,130768.5,0.0976
E7397974,E7397974,887989.9,889900,-1910.125,0.0021
E7034642,E7034642,777107.9,780000,-2892.125,0.0037
E7396162,E7396162,802934.94,837000,-34065.0625,0.0407
E7357004,E7357004,1045443.44,990000,55443.4375,0.056
E7354680,E7354680,750541.25,750000,541.25,0.0007
E7351112,E7351112,872932.75,930000,-57067.25,0.0614
C7287350,C7287350,1105617.6,1055000,50617.625,0.048
W7301958,W7301958,1022260.6,1010000,12260.625,0.0121
E7390256,E7390256,808499.2,830000,-21500.8125,0.0259
E7356952,E7356952,494430.88,475000,19430.875,0.0409
W7308830,W7308830,792859.94,869000,-76140.0625,0.0876
E7025188,E7025188,999272.3,990000,9272.3125,0.0094
S7249850,S7249850,1452765.2,1404335,48430.25,0.0345
E7305902,E7305902,884341.4,922990,-38648.625,0.0419
N7328864,N7328864,722153.44,730000,-7846.5625,0.0107
E7377856,E7377856,804444.44,931888,-127443.5625,0.1368
W7290610,W7290610,935712.06,847000,88712.0625,0.1047
W7020162,W7020162,977559.5,945000,32559.5,0.0345
S7374174,S7374174,515145.56,510000,5145.5625,0.0101
S7331830,S7331830,1158712.8,1135000,23712.75,0.0209
N7386336,N7386336,1213502.8,1210000,3502.75,0.0029
N7373326,N7373326,1137978.9,1070529,67449.875,0.063
N7342280,N7342280,1782820.6,1740000,42820.625,0.0246
N7331668,N7331668,793523.5,798000,-4476.5,0.0056
N7380462,N7380462,946341.5,1156666,-210324.5,0.1818
N7321554,N7321554,1714086.6,1680000,34086.625,0.0203
E7399756,E7399756,968274.56,974000,-5725.4375,0.0059
N7308360,N7308360,1468292.6,1380000,88292.625,0.064
E7384066,E7384066,1192149.0,1372000,-179851.0,0.1311
E7388914,E7388914,704440.3,775000,-70559.6875,0.091
E7390682,E7390682,827884.06,833000,-5115.9375,0.0061
E7379642,E7379642,798029.94,780000,18029.9375,0.0231
N7242402,N7242402,2401826.2,2498000,-96173.75,0.0385
N7262578,N7262578,1170116.1,1270000,-99883.875,0.0786
N7283002,N7283002,832445.44,840000,-7554.5625,0.009
N7314868,N7314868,892199.8,840000,52199.8125,0.0621
E7306626,E7306626,1185171.1,1150786,34385.125,0.0299
E7367026,E7367026,799672.5,785000,14672.5,0.0187
W7396132,W7396132,848353.6,890000,-41646.375,0.0468
W7397362,W7397362,897698.3,905000,-7301.6875,0.0081
W7397836,W7397836,950135.25,972500,-22364.75,0.023
N7389806,N7389806,1717942.4,1668000,49942.375,0.0299
W7040526,W7040526,2980598.0,2950000,30598.0,0.0104
W7376620,W7376620,1860991.8,1718200,142791.75,0.0831
W7395904,W7395904,1250534.8,1255000,-4465.25,0.0036
S7321570,S7321570,893191.0,875000,18191.0,0.0208
W7386038,W7386038,1104074.4,1125000,-20925.625,0.0186
E7302654,E7302654,1190113.5,1190000,113.5,0.0001
E7323242,E7323242,1025559.56,1006000,19559.5625,0.0194
W7293594,W7293594,1178012.2,1125000,53012.25,0.0471
E7315564,E7315564,1215642.0,1185000,30642.0,0.0259
E7287554,E7287554,1045636.94,1060000,-14363.0625,0.0136
E7368792,E7368792,850887.9,870000,-19112.125,0.022
N7354030,N7354030,841751.1,820000,21751.125,0.0265
N7391506,N7391506,951894.4,945000,6894.375,0.0073
W7392216,W7392216,706472.44,700000,6472.4375,0.0092
S7382284,S7382284,2142497.0,570000,1572497.0,2.7588
E7343944,E7343944,874151.1,875000,-848.875,0.001
E6795708,E6795708,876354.4,880000,-3645.625,0.0041
N7385398,N7385398,892225.2,1130000,-237774.8125,0.2104
W7372568,W7372568,734706.3,740000,-5293.6875,0.0072
C7394802,C7394802,1379492.2,1380000,-507.75,0.0004
E7019150,E7019150,1084804.6,1030000,54804.625,0.0532
W7395216,W7395216,965123.25,960000,5123.25,0.0053
E7391418,E7391418,954015.3,943000,11015.3125,0.0117
E7395614,E7395614,1297123.2,1321000,-23876.75,0.0181
N7290032,N7290032,2428536.0,2489000,-60464.0,0.0243
N7296078,N7296078,709406.06,710000,-593.9375,0.0008
N7377100,N7377100,1958471.1,1900000,58471.125,0.0308
E7393030,E7393030,853887.3,875000,-21112.6875,0.0241
N7387490,N7387490,1183260.0,1400000,-216740.0,0.1548
W7042262,W7042262,1420933.9,1340000,80933.875,0.0604
W7210844,W7210844,1071549.8,1040000,31549.75,0.0303
W7253178,W7253178,883969.75,905000,-21030.25,0.0232
W7266478,W7266478,986344.6,990000,-3655.375,0.0037
W7305790,W7305790,1748425.9,1693500,54925.875,0.0324
W7360666,W7360666,1083880.0,1160000,-76120.0,0.0656
W7372090,W7372090,1474801.0,1410000,64801.0,0.046
N7397654,N7397654,1598330.5,1645000,-46669.5,0.0284
